customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_03995,Male,39,0,No,No,26,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.17,915.07,Yes
CUST_03996,Male,41,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.96,1143.49,Yes
CUST_03997,Male,40,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),56.96,1199.19,No
CUST_03998,Male,49,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.97,1358.15,Yes
CUST_03999,Female,19,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.85,1352.64,Yes
CUST_04000,Male,60,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),55.11,1774.58,No
CUST_04001,Female,54,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.11,1898.23,Yes
CUST_04002,Female,26,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,29.3,282.04,No
CUST_04003,Female,18,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),60.71,1187.87,No
CUST_04004,Male,30,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.84,601.44,Yes
CUST_04005,Male,41,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),55.19,1926.12,No
CUST_04006,Male,80,0,Yes,No,27,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),36.9,989.46,No
CUST_04007,Male,53,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),42.08,170.57,No
CUST_04008,Male,18,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,59.65,1728.61,Yes
CUST_04009,Female,34,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,77.39,1539.89,No
CUST_04010,Male,44,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.13,257.15,No
CUST_04011,Male,48,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,45.28,852.23,No
CUST_04012,Male,25,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,44.36,2855.99,No
CUST_04013,Female,42,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.99,4378.34,No
CUST_04014,Male,34,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,69.01,2627.77,No
CUST_04015,Female,28,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.29,515.35,No
CUST_04016,Male,48,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),35.49,1402.61,No
CUST_04017,Female,56,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,45.28,414.83,Yes
CUST_04018,Female,57,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,52.41,261.51,No
CUST_04019,Male,53,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,44.7,2626.61,Yes
CUST_04020,Male,37,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),48.01,315.95,Yes
CUST_04021,Male,55,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.39,596.4,No
CUST_04022,Male,49,1,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),59.03,1384.63,No
CUST_04023,Female,47,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,64.36,655.2,No
CUST_04024,Female,35,0,No,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.0,475.12,No
CUST_04025,Female,37,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),85.87,2349.55,No
CUST_04026,Female,46,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),66.97,1741.57,No
CUST_04027,Male,80,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.87,2010.93,No
CUST_04028,Male,49,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,41.08,1265.31,Yes
CUST_04029,Female,35,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,94.3,Yes
CUST_04030,Male,32,1,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,47.06,138.57,No
CUST_04031,Female,37,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.61,187.76,Yes
CUST_04032,Male,77,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),82.97,2916.09,No
CUST_04033,Male,39,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),42.79,3109.67,No
CUST_04034,Female,58,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.75,1036.51,Yes
CUST_04035,Male,39,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.15,20,No
CUST_04036,Female,48,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,66.96,2617.62,No
CUST_04037,Female,56,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.43,437.28,No
CUST_04038,Female,36,0,No,Yes,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),27.69,218.94,No
CUST_04039,Female,35,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.78,903.06,Yes
CUST_04040,Female,69,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,170.59,Yes
CUST_04041,Female,59,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,59.36,1409.83,Yes
CUST_04042,Male,56,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.25,868.12,Yes
CUST_04043,Male,56,0,Yes,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),46.48,1126.29,No
CUST_04044,Female,51,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.0,675.37,No
CUST_04045,Male,75,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),41.41,207.43,No
CUST_04046,Male,45,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.4,420.53,No
CUST_04047,Male,53,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.79,28.92,Yes
CUST_04048,Female,23,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),54.78,1792.51,No
CUST_04049,Female,32,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,1089.04,Yes
CUST_04050,Male,26,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.83,1519.72,No
CUST_04051,Female,64,1,No,Yes,16,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),34.28,608.97,Yes
CUST_04052,Female,18,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.65,1488.93,No
CUST_04053,Female,38,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.92,438.39,Yes
CUST_04054,Female,18,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.55,493.14,Yes
CUST_04055,Female,32,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,65.82,4508.64,Yes
CUST_04056,Male,37,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,70.8,1472.91,Yes
CUST_04057,Female,65,1,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),82.44,4301.5,Yes
CUST_04058,Male,50,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,53.28,282.85,No
CUST_04059,Female,32,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,37.29,1058.23,No
CUST_04060,Female,60,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,234.95,Yes
CUST_04061,Male,45,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,45.26,587.54,Yes
CUST_04062,Male,45,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,53.36,1282.28,Yes
CUST_04063,Female,26,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),35.12,525.08,Yes
CUST_04064,Male,30,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.02,5211.41,Yes
CUST_04065,Female,32,0,No,No,47,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),36.8,1789.7,No
CUST_04066,Male,45,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,48.7,613.52,Yes
CUST_04067,Male,46,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,91.78,4383.4,Yes
CUST_04068,Female,68,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),65.81,651.5,No
CUST_04069,Female,50,0,No,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,31.06,974.4,No
CUST_04070,Female,18,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.29,2051.45,No
CUST_04071,Male,48,1,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),20.69,27.35,Yes
CUST_04072,Female,23,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.36,2345.2,Yes
CUST_04073,Female,30,1,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),67.1,3956.32,No
CUST_04074,Female,32,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.11,515.1,Yes
CUST_04075,Female,35,1,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,69.98,2059.76,No
CUST_04076,Female,24,0,No,Yes,60,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),30.78,1796.44,No
CUST_04077,Male,48,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.54,511.61,Yes
CUST_04078,Male,23,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,46.44,1134.48,Yes
CUST_04079,Female,50,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,69.71,2781.05,No
CUST_04080,Male,78,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.7,1513.41,No
CUST_04081,Female,25,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),39.07,1379.53,Yes
CUST_04082,Male,40,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.59,1853.39,No
CUST_04083,Female,18,1,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,31.67,754.08,Yes
CUST_04084,Female,40,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.2,1899.59,Yes
CUST_04085,Male,54,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72.86,2605.64,Yes
CUST_04086,Male,55,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.62,2138.73,No
CUST_04087,Male,46,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.31,3499.32,No
CUST_04088,Female,58,1,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,42.49,1895.64,Yes
CUST_04089,Female,80,1,Yes,Yes,52,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,53.59,2743.74,No
CUST_04090,Male,70,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),33.27,1039.88,No
CUST_04091,Female,37,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,62.83,2045.88,No
CUST_04092,Male,23,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.73,1902.06,Yes
CUST_04093,Male,38,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),37.57,2157.01,No
CUST_04094,Female,30,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,174.59,No
CUST_04095,Male,51,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,661.8,Yes
CUST_04096,Male,27,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,893.84,No
CUST_04097,Male,43,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.61,814.76,Yes
CUST_04098,Male,57,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),57.25,934.56,No
CUST_04099,Male,43,1,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.88,1075.24,Yes
CUST_04100,Male,30,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),63.11,1017.28,No
CUST_04101,Female,62,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.53,3560.34,No
CUST_04102,Male,18,0,Yes,No,67,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),43.34,2874.87,No
CUST_04103,Female,40,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,420.09,No
CUST_04104,Male,44,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,943.32,No
CUST_04105,Male,45,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,78.46,5717.39,No
CUST_04106,Female,47,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.96,45.0,Yes
CUST_04107,Female,54,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,20,Yes
CUST_04108,Male,44,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,47.76,Yes
CUST_04109,Female,39,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.95,1657.27,Yes
CUST_04110,Female,38,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,53.76,1289.94,No
CUST_04111,Female,35,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.81,3350.9,No
CUST_04112,Male,56,0,No,No,12,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),45.17,632.73,No
CUST_04113,Male,35,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.02,2110.67,Yes
CUST_04114,Male,57,1,Yes,Yes,9,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,31.05,245.81,Yes
CUST_04115,Female,45,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.16,424.59,No
CUST_04116,Male,37,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,20.0,20,No
CUST_04117,Female,54,1,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),59.87,600.49,No
CUST_04118,Male,34,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),88.88,640.03,Yes
CUST_04119,Male,54,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.36,1446.12,Yes
CUST_04120,Female,48,1,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),66.55,3945.92,No
CUST_04121,Male,36,0,Yes,No,38,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.32,1230.23,Yes
CUST_04122,Female,52,1,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.59,20,Yes
CUST_04123,Female,53,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,38.04,514.97,No
CUST_04124,Female,62,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,49.96,20,Yes
CUST_04125,Female,59,0,Yes,No,18,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,23.66,292.17,No
CUST_04126,Female,52,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.25,893.02,No
CUST_04127,Female,28,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,75.9,2171.77,No
CUST_04128,Female,80,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,40.83,757.45,Yes
CUST_04129,Male,23,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.0,1171.2,Yes
CUST_04130,Male,59,1,Yes,Yes,11,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,766.8,Yes
CUST_04131,Male,51,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.9,No
CUST_04132,Male,27,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),55.15,1890.73,No
CUST_04133,Female,43,1,No,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,53.46,2247.62,No
CUST_04134,Female,43,1,Yes,No,28,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,43.57,1207.03,No
CUST_04135,Female,64,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.32,497.32,Yes
CUST_04136,Male,34,0,No,No,25,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.75,722.85,No
CUST_04137,Female,41,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),73.59,1475.79,Yes
CUST_04138,Male,18,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,51.46,1688.6,Yes
CUST_04139,Female,71,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.69,509.28,Yes
CUST_04140,Female,28,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),71.07,504.27,No
CUST_04141,Male,49,1,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.66,820.92,No
CUST_04142,Male,43,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,59.04,2307.35,No
CUST_04143,Male,43,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.17,399.91,No
CUST_04144,Female,57,1,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),47.89,1044.76,No
CUST_04145,Female,70,0,No,No,12,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.46,461.2,No
CUST_04146,Female,48,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,43.95,648.3,Yes
CUST_04147,Male,54,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,66.28,2668.43,No
CUST_04148,Male,49,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.07,2063.89,No
CUST_04149,Female,60,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,28.3,208.4,No
CUST_04150,Female,38,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,62.56,437.65,No
CUST_04151,Male,61,0,No,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,51.23,3204.97,No
CUST_04152,Male,61,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.51,981.78,No
CUST_04153,Female,61,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),38.73,963.67,Yes
CUST_04154,Male,35,0,Yes,No,71,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.61,3213.2,Yes
CUST_04155,Male,42,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,45.1,1113.35,No
